vf,width,thickness,k11,k33,p,t,h
0.00531,0.95594,0.78019,0.73128,0.32915,1,0,0
0.98269,0.93081,0.96956,2.15896,0.70833,1,0,0
0.21981,0.09069,0.65694,0.52105,0.24867,1,0,0
0.08806,0.07894,0.31931,0.43338,0.20687,1,0,0
0.76081,0.51281,0.72619,1.62057,0.45904,1,0,0
0.08169,0.53469,0.55056,0.75064,0.27603,1,0,0
0.91281,0.86756,0.48669,2.41664,0.51681,1,0,0
0.20944,0.89506,0.30656,1.18747,0.28436,1,0,0
0.88456,0.52831,0.00919,1.97685,0.31262,1,0,0
0.58581,0.24069,0.32894,1.02222,0.27331,1,0,0
0.01844,0.00919,0.41394,0.35099,0.20303,1,0,0
0.68644,0.31019,0.60156,1.1716,0.35406,1,0,0
0.05331,0.18869,0.64056,0.46327,0.23822,1,0,0
0.83119,0.81194,0.62656,2.14663,0.52449,1,0,0
0.72444,0.94256,0.42031,2.16535,0.44132,1,0,0
0.16769,0.77281,0.51619,1.03273,0.31341,1,0,0
0.02019,0.20981,0.46594,0.47206,0.22314,1,0,0
0.66306,0.45181,0.48806,1.40507,0.35723,1,0,0
0.47569,0.56694,0.37319,1.35688,0.31768,1,0,0
0.40619,0.89569,0.75456,1.38726,0.44155,1,0,0
0.24356,0.92444,0.42694,1.24069,0.32157,1,0,0
0.53406,0.81269,0.48069,1.69911,0.39477,1,0,0
0.78531,0.59119,0.28394,1.85933,0.35756,1,0,0
0.12931,0.94119,0.13194,1.07782,0.24269,1,0,0
0.30494,0.35219,0.77819,0.83513,0.32635,1,0,0
0.92081,0.53706,0.02381,2.04714,0.32279,1,0,0
0.38219,0.64569,0.34431,1.32652,0.30591,1,0,0
0.54994,0.79469,0.31631,1.76203,0.34843,1,0,0
0.50206,0.85531,0.86469,1.46816,0.49165,1,0,0
0.79344,0.40256,0.97256,1.41166,0.49984,1,0,0
0.46694,0.22219,0.75531,0.84846,0.32298,1,0,0
0.12056,0.19494,0.90956,0.50247,0.27695,1,0,0
0.15719,0.42681,0.23094,0.78742,0.2323,1,0,0
0.16956,0.40506,0.74719,0.74971,0.30618,1,0,0
0.85369,0.47806,0.80794,1.63584,0.49744,1,0,0
0.18281,0.49069,0.56394,0.84919,0.29177,1,0,0
0.10281,0.21019,0.27931,0.54269,0.21488,1,0,0
0.40681,0.12769,0.96506,0.65795,0.31539,1,0,0
0.03944,0.65169,0.98119,0.68375,0.34727,1,0,0
0.91619,0.64356,0.30481,2.20022,0.40621,1,0,0
0.89606,0.24169,0.45556,1.29175,0.34295,1,0,0
0.69906,0.32769,0.31769,1.23143,0.29815,1,0,0
0.78919,0.21806,0.02856,1.15668,0.24557,1,0,0
0.32456,0.84844,0.67844,1.27019,0.39493,1,0,0
0.07894,0.12569,0.28856,0.47469,0.20894,1,0,0
0.44656,0.63894,0.79869,1.30248,0.42447,1,0,0
0.77919,0.88031,0.48719,2.17344,0.47246,1,0,0
0.25231,0.37631,0.95819,0.79334,0.35199,1,0,0
0.03419,0.65131,0.23606,0.77302,0.23131,1,0,0
0.22706,0.45506,0.97131,0.80707,0.3626,1,0,0
0.69044,0.87381,0.91356,1.74571,0.57316,1,0,0
0.15594,0.82319,0.91244,0.91218,0.39148,1,0,0
0.83519,0.10081,0.72669,0.91763,0.33726,1,0,0
0.54506,0.11519,0.10681,0.80093,0.22169,1,0,0
0.40844,0.57306,0.13344,1.29496,0.26161,1,0,0
0.44369,0.13031,0.90444,0.69428,0.31508,1,0,0
0.46831,0.93219,0.80606,1.46786,0.47541,1,0,0
0.32119,0.46456,0.49631,0.9835,0.29783,1,0,0
0.68031,0.05869,0.53506,0.7002,0.26893,1,0,0
0.61606,0.34181,0.38994,1.17341,0.30402,1,0,0
0.89419,0.93494,0.95469,2.02517,0.66047,1,0,0
0.26094,0.09744,0.77606,0.54754,0.26762,1,0,0
0.99181,0.13594,0.23469,1.15175,0.27627,1,0,0
0.18481,0.53294,0.36719,0.91387,0.2654,1,0,0
0.03056,0.29519,0.02344,0.54841,0.20071,1,0,0
0.58431,0.62194,0.13231,1.63491,0.29197,1,0,0
0.89969,0.28781,0.33206,1.39489,0.32874,1,0,0
0.00719,0.42356,0.31344,0.59584,0.22357,1,0,0
0.82581,0.19144,0.64981,1.02884,0.33877,1,0,0
0.04781,0.32481,0.36906,0.5659,0.22622,1,0,0
0.02831,0.39769,0.15381,0.61329,0.21058,1,0,0
0.07981,0.17394,0.65119,0.47834,0.24192,1,0,0
0.97831,0.64981,0.57294,2.26402,0.52926,1,0,0
0.98006,0.48031,0.48244,1.89384,0.43937,1,0,0
0.99469,0.46169,0.03669,1.9439,0.32023,1,0,0
0.61431,0.17094,0.60819,0.86983,0.30143,1,0,0
0.31194,0.59319,0.50869,1.11249,0.31791,1,0,0
0.77481,0.42569,0.43569,1.51616,0.36118,1,0,0
0.11681,0.82244,0.17169,1.00385,0.2422,1,0,0
0.07581,0.36619,0.28656,0.64639,0.22551,1,0,0
0.48519,0.98106,0.30931,1.75473,0.34587,1,0,0
0.30944,0.79294,0.05031,1.3527,0.25487,1,0,0
0.37069,0.61056,0.20769,1.25513,0.27061,1,0,0
0.13556,0.60706,0.89719,0.8062,0.35434,1,0,0
0.05044,0.91731,0.75181,0.81161,0.33858,1,0,0
0.17431,0.18544,0.96731,0.53096,0.2896,1,0,0
0.03306,0.23931,0.21156,0.51837,0.20734,1,0,0
0.83656,0.50231,0.18519,1.80544,0.32656,1,0,0
0.41944,0.94394,0.42494,1.57924,0.36327,1,0,0
0.92694,0.48119,0.08706,1.89081,0.31757,1,0,0
0.36244,0.00831,0.74744,0.50093,0.25489,1,0,0
0.47244,0.25569,0.36406,0.9323,0.26758,1,0,0
0.57506,0.59781,0.51394,1.49705,0.37277,1,0,0
0.44294,0.25356,0.65181,0.87764,0.30902,1,0,0
0.26106,0.49869,0.58906,0.95879,0.31214,1,0,0
0.24831,0.31919,0.02169,0.7851,0.21552,1,0,0
0.62594,0.96881,0.08231,2.08741,0.32037,1,0,0
0.19356,0.49494,0.90619,0.82808,0.35424,1,0,0
0.00444,0.73394,0.42506,0.73626,0.25609,1,0,0
0.76706,0.32569,0.62281,1.25263,0.37524,1,0,0
0.82506,0.54169,0.43869,1.83248,0.40438,1,0,0
0.28406,0.08081,0.81231,0.53511,0.26919,1,0,0
0.44344,0.10831,0.56319,0.69353,0.26569,1,0,0
0.40456,0.74094,0.86781,1.25962,0.44503,1,0,0
0.73769,0.84069,0.04219,2.22041,0.32967,1,0,0
0.68819,0.13881,0.13606,0.9354,0.23581,1,0,0
0.42356,0.62881,0.54544,1.32908,0.35677,1,0,0
0.30156,0.84744,0.74806,1.20818,0.40473,1,0,0
0.76781,0.83481,0.54419,2.09102,0.47949,1,0,0
0.65019,0.86769,0.98669,1.60827,0.57414,1,0,0
0.55044,0.86281,0.82406,1.57288,0.49854,1,0,0
0.47919,0.04019,0.97106,0.56357,0.29804,1,0,0
0.41231,0.46381,0.84744,1.04441,0.38379,1,0,0
0.97806,0.22331,0.82806,1.25855,0.4364,1,0,0
0.66469,0.00856,0.48619,0.66204,0.25301,1,0,0
0.17881,0.42156,0.76781,0.76453,0.31247,1,0,0
0.82681,0.35606,0.59644,1.41862,0.39554,1,0,0
0.30169,0.67394,0.00819,1.25361,0.24571,1,0,0
0.73006,0.96544,0.01981,2.311,0.33489,1,0,0
0.43969,0.27819,0.74131,0.88728,0.32906,1,0,0
0.78269,0.61344,0.36506,1.89005,0.38422,1,0,0
0.73531,0.63244,0.85319,1.69741,0.52301,1,0,0
0.83806,0.94881,0.56719,2.30039,0.52828,1,0,0
0.51881,0.28831,0.32194,1.01893,0.27202,1,0,0
0.50681,0.40219,0.94856,1.09618,0.4161,1,0,0
0.91769,0.08019,0.74731,0.90629,0.34403,1,0,0
0.34906,0.08969,0.51694,0.61119,0.24717,1,0,0
0.25394,0.50519,0.18919,0.98842,0.24398,1,0,0
0.70219,0.68844,0.52606,1.85011,0.43342,1,0,0
0.73506,0.41519,0.83069,1.38668,0.44455,1,0,0
0.07956,0.34744,0.84644,0.59619,0.29219,1,0,0
0.89194,0.63219,0.76881,1.98314,0.55213,1,0,0
0.47819,0.45381,0.27356,1.20609,0.28046,1,0,0
0.00994,0.95856,0.66519,0.76883,0.31164,1,0,0
0.45831,0.52006,0.49881,1.26769,0.33517,1,0,0
0.16306,0.99231,0.50431,1.08728,0.32326,1,0,0
0.43769,0.20331,0.81844,0.75628,0.31494,1,0,0
0.76381,0.93481,0.75569,2.01959,0.56299,1,0,0
0.00081,0.71281,0.31219,0.73467,0.23828,1,0,0
0.96869,0.36919,0.21231,1.6987,0.32902,1,0,0
0.92069,0.82781,0.68356,2.2844,0.58209,1,0,0
0.68294,0.08556,0.41319,0.81178,0.26404,1,0,0
0.91319,0.10544,0.79731,0.97176,0.36381,1,0,0
0.55469,0.51006,0.87919,1.31117,0.44388,1,0,0
0.55819,0.20406,0.75856,0.86363,0.32555,1,0,0
0.17194,0.59631,0.59044,0.89783,0.30569,1,0,0
0.19506,0.79456,0.69344,1.03609,0.35835,1,0,0
0.19744,0.30419,0.80881,0.67582,0.30137,1,0,0
0.07481,0.26719,0.65794,0.55344,0.25702,1,0,0
0.38669,0.77094,0.65731,1.34506,0.39614,1,0,0
0.13981,0.22119,0.08681,0.58918,0.20534,1,0,0
0.54644,0.39894,0.07831,1.25077,0.25286,1,0,0
0.21619,0.74731,0.73369,1.03438,0.36688,1,0,0
0.94944,0.99181,0.22144,2.73445,0.43849,1,0,0
0.71869,0.29269,0.02869,1.25813,0.2513,1,0,0
0.23744,0.22394,0.29606,0.68335,0.23046,1,0,0
0.90906,0.06419,0.23769,0.84742,0.24825,1,0,0
0.31744,0.21494,0.45656,0.72442,0.25565,1,0,0
0.61181,0.63206,0.94006,1.47611,0.5048,1,0,0
0.57244,0.12206,0.73619,0.78371,0.30734,1,0,0
0.50156,0.00744,0.53519,0.57785,0.24485,1,0,0
0.27644,0.67356,0.34381,1.17532,0.28934,1,0,0
0.33631,0.22519,0.76756,0.74184,0.30458,1,0,0
0.99781,0.13706,0.08469,1.17722,0.25321,1,0,0
0.45256,0.29681,0.57394,0.93041,0.3062,1,0,0
0.66369,0.84294,0.22906,2.03653,0.35287,1,0,0
0.31469,0.18381,0.50106,0.65954,0.2525,1,0,0
0.36694,0.13481,0.79644,0.652,0.28986,1,0,0
0.91581,0.10744,0.02881,1.06098,0.23747,1,0,0
0.74994,0.56231,0.45919,1.73853,0.39402,1,0,0
0.39206,0.84669,0.15931,1.52996,0.28429,1,0,0
0.89294,0.72669,0.83369,2.02048,0.59831,1,0,0
0.76431,0.61481,0.64294,1.78935,0.46558,1,0,0
0.87306,0.85594,0.82681,2.10208,0.61376,1,0,0
0.18319,0.52819,0.46519,0.89723,0.2808,1,0,0
0.65619,0.79794,0.11919,1.99215,0.32053,1,0,0
0.78456,0.69594,0.95219,1.74663,0.57871,1,0,0
0.31269,0.42906,0.28831,0.97773,0.2589,1,0,0
0.56956,0.40944,0.20744,1.28089,0.27577,1,0,0
0.21756,0.62494,0.25994,1.04351,0.25956,1,0,0
0.63719,0.50006,0.57669,1.46564,0.38499,1,0,0
0.97081,0.62231,0.44206,2.20888,0.46287,1,0,0
0.25606,0.15931,0.25719,0.62512,0.22074,1,0,0
0.17931,0.87594,0.97394,0.92528,0.41487,1,0,0
0.06381,0.31231,0.31794,0.58053,0.22238,1,0,0
0.43281,0.76981,0.42369,1.50072,0.34888,1,0,0
0.85731,0.47644,0.95144,1.59565,0.53785,1,0,0
0.32569,0.32944,0.51144,0.83106,0.27944,1,0,0
0.96081,0.21069,0.51556,1.23812,0.35535,1,0,0
0.72656,0.04631,0.63644,0.71,0.28548,1,0,0
0.04081,0.53056,0.54369,0.69344,0.26655,1,0,0
0.00606,0.27956,0.04794,0.51566,0.19925,1,0,0
0.59294,0.72456,0.96519,1.47325,0.52208,1,0,0
0.31356,0.30919,0.44519,0.82076,0.26761,1,0,0
0.84956,0.50219,0.33494,1.82696,0.37049,1,0,0
0.42869,0.49781,0.01444,1.23307,0.24583,1,0,0
0.13344,0.87519,0.55644,0.98327,0.31867,1,0,0
0.33881,0.77519,0.89031,1.18154,0.43535,1,0,0
0.05131,0.78144,0.70231,0.79811,0.31965,1,0,0
0.18494,0.32556,0.08556,0.71817,0.21391,1,0,0
0.50594,0.13931,0.40044,0.78503,0.25622,1,0,0
0.04306,0.67869,0.11156,0.8092,0.22107,1,0,0
0.29181,0.90819,0.26294,1.3576,0.2912,1,0,0
0.01319,0.14331,0.28631,0.43533,0.20494,1,0,0
0.81794,0.35506,0.93294,1.34536,0.46922,1,0,0
0.29944,0.02119,0.26994,0.49944,0.2104,1,0,0
0.64669,0.70106,0.34494,1.81523,0.3653,1,0,0
0.83606,0.50069,0.93019,1.64009,0.53505,1,0,0
0.53381,0.87106,0.86169,1.52638,0.50553,1,0,0
0.55419,0.79494,0.13544,1.79584,0.30477,1,0,0
0.52256,0.83656,0.80781,1.52751,0.48102,1,0,0
0.37481,0.36894,0.58994,0.95989,0.31218,1,0,0
0.87506,0.65594,0.36131,2.1631,0.41837,1,0,0
0.91919,0.73769,0.41731,2.29937,0.46444,1,0,0
0.67231,0.36881,0.95719,1.22392,0.44372,1,0,0
0.32181,0.14344,0.71669,0.63276,0.27603,1,0,0
0.63631,0.88144,0.06206,2.04046,0.31439,1,0,0
0.32131,0.63769,0.79606,1.12039,0.39084,1,0,0
0.73619,0.77606,0.68606,1.92055,0.50703,1,0,0
0.92569,0.57719,0.30894,2.06261,0.39546,1,0,0
0.94831,0.73606,0.30781,2.38835,0.43365,1,0,0
0.89694,0.04819,0.06281,0.84572,0.2269,1,0,0
0.67131,0.60944,0.74444,1.5971,0.46483,1,0,0
0.00406,0.11631,0.64594,0.40471,0.22828,1,0,0
0.47456,0.52944,0.89756,1.2141,0.42997,1,0,0
0.73481,0.80744,0.13331,2.1618,0.34124,1,0,0
0.98656,0.55169,0.87181,1.93504,0.59633,1,0,0
0.42769,0.80519,0.74156,1.40674,0.434,1,0,0
0.90956,0.00969,0.47681,0.78207,0.27408,1,0,0
0.19044,0.24581,0.56631,0.64725,0.25967,1,0,0
0.22794,0.44169,0.41981,0.86648,0.26853,1,0,0
0.52606,0.56381,0.15019,1.45938,0.27924,1,0,0
0.54806,0.82394,0.11094,1.81531,0.30122,1,0,0
0.91256,0.77556,0.46331,2.36638,0.48817,1,0,0
0.62006,0.46756,0.89969,1.28347,0.44882,1,0,0
0.24594,0.94469,0.47744,1.23854,0.33485,1,0,0
0.53906,0.73831,0.96706,1.39862,0.50702,1,0,0
0.56669,0.52869,0.74694,1.38175,0.42012,1,0,0
0.25106,0.47506,0.46306,0.91937,0.28316,1,0,0
0.64581,0.75369,0.02206,1.93868,0.30227,1,0,0
0.01881,0.13681,0.12344,0.43719,0.19668,1,0,0
0.53069,0.83456,0.52106,1.682,0.4064,1,0,0
0.32469,0.06206,0.50656,0.52108,0.23457,1,0,0
0.49881,0.93044,0.03719,1.81856,0.29038,1,0,0
0.40344,0.56131,0.50231,1.22691,0.33149,1,0,0
0.42719,0.31244,0.61981,0.91597,0.31197,1,0,0
0.08244,0.04906,0.44819,0.39588,0.21137,1,0,0
0.55956,0.78531,0.36944,1.75929,0.36493,1,0,0
0.04856,0.55156,0.28269,0.73554,0.23381,1,0,0
0.75831,0.69731,0.47769,1.95789,0.43049,1,0,0
0.20106,0.74219,0.42044,1.06628,0.29542,1,0,0
0.82169,0.67106,0.70156,1.95351,0.52129,1,0,0
0.88481,0.90856,0.56569,2.36318,0.53995,1,0,0
0.74031,0.47469,0.01119,1.60746,0.27878,1,0,0
0.64606,0.17281,0.45194,0.91176,0.28165,1,0,0
0.78894,0.70231,0.19581,2.0969,0.35446,1,0,0
0.97969,0.56194,0.46394,2.0849,0.4574,1,0,0
0.00131,0.82531,0.37969,0.77792,0.25436,1,0,0
0.72094,0.66856,0.23444,1.93236,0.34539,1,0,0
0.67394,0.81056,0.70656,1.82595,0.4979,1,0,0
0.31331,0.25131,0.54256,0.7647,0.2735,1,0,0
0.53731,0.77931,0.28156,1.72819,0.33426,1,0,0
0.55381,0.70531,0.04581,1.71461,0.28452,1,0,0
0.36881,0.01894,0.57906,0.51784,0.23974,1,0,0
0.68919,0.92119,0.76706,1.8762,0.53826,1,0,0
0.84369,0.28844,0.75956,1.27716,0.41713,1,0,0
0.71444,0.02219,0.43944,0.70043,0.25363,1,0,0
0.85469,0.86331,0.29331,2.4003,0.42306,1,0,0
0.87544,0.53106,0.06794,1.95828,0.31818,1,0,0
0.90519,0.29331,0.00581,1.4611,0.26947,1,0,0
0.35569,0.78369,0.56094,1.34988,0.36944,1,0,0
0.48906,0.88244,0.73219,1.53243,0.46012,1,0,0
0.23281,0.21381,0.32781,0.66046,0.23171,1,0,0
0.89756,0.29531,0.07019,1.44667,0.27394,1,0,0
0.30381,0.30469,0.47431,0.8025,0.26959,1,0,0
0.98181,0.63706,0.26469,2.31573,0.41095,1,0,0
0.89169,0.01294,0.51719,0.77024,0.27778,1,0,0
0.47906,0.53256,0.67181,1.27514,0.38139,1,0,0
0.18694,0.69119,0.13169,1.06017,0.24147,1,0,0
0.88181,0.67819,0.60756,2.10655,0.51366,1,0,0
0.12431,0.01519,0.79881,0.39505,0.23845,1,0,0
0.49381,0.91394,0.69169,1.58302,0.45434,1,0,0
0.15731,0.82594,0.02556,1.09177,0.23471,1,0,0
0.75144,0.53869,0.18094,1.76279,0.31869,1,0,0
0.80519,0.56369,0.00069,1.91178,0.30451,1,0,0
0.35644,0.34694,0.68181,0.89566,0.31961,1,0,0
0.71594,0.76806,0.60969,1.92216,0.47524,1,0,0
0.16394,0.20019,0.32069,0.56552,0.2206,1,0,0
0.47419,0.89856,0.61244,1.56886,0.4232,1,0,0
0.27381,0.33144,0.95694,0.73999,0.33894,1,0,0
0.49981,0.24906,0.99956,0.87934,0.3732,1,0,0
0.80606,0.93169,0.77194,2.07627,0.58252,1,0,0
0.94519,0.31331,0.27556,1.48567,0.32669,1,0,0
0.84619,0.68531,0.69606,2.00284,0.53074,1,0,0
0.50306,0.13569,0.72994,0.75474,0.30029,1,0,0
0.07869,0.43381,0.89006,0.64744,0.31288,1,0,0
0.28644,0.49244,0.73431,0.96344,0.34188,1,0,0
0.06081,0.57244,0.62819,0.72577,0.28651,1,0,0
0.01869,0.89256,0.74081,0.75525,0.32457,1,0,0
0.15544,0.11831,0.51269,0.5112,0.23263,1,0,0
0.79681,0.92406,0.93281,1.89853,0.61933,1,0,0
0.03169,0.41581,0.73781,0.59829,0.2785,1,0,0
0.23306,0.46294,0.01506,0.91518,0.22364,1,0,0
0.72181,0.01606,0.97206,0.66051,0.32253,1,0,0
0.25619,0.41181,0.66581,0.85677,0.30923,1,0,0
0.37981,0.26844,0.21806,0.87181,0.23882,1,0,0
0.85819,0.96944,0.91094,2.02047,0.64013,1,0,0
0.26669,0.98344,0.45806,1.29113,0.33728,1,0,0
0.57456,0.04081,0.37656,0.64622,0.2379,1,0,0
0.40394,0.23944,0.97319,0.78649,0.34756,1,0,0
0.31056,0.46781,0.12956,1.01277,0.23898,1,0,0
0.13231,0.64506,0.67669,0.87344,0.32149,1,0,0
0.02431,0.73744,0.62706,0.74128,0.29334,1,0,0
0.36669,0.04681,0.14131,0.55193,0.20664,1,0,0
0.71731,0.27244,0.67981,1.14312,0.36874,1,0,0
0.60919,0.44319,0.25169,1.36838,0.29379,1,0,0
0.81106,0.46531,0.50881,1.59786,0.39497,1,0,0
0.43269,0.22781,0.41569,0.8506,0.26611,1,0,0
0.88331,0.58381,0.74644,1.8572,0.52275,1,0,0
0.32069,0.63819,0.02544,1.23894,0.24573,1,0,0
0.80556,0.29381,0.55969,1.26163,0.3634,1,0,0
0.20594,0.39644,0.21969,0.82191,0.23391,1,0,0
0.02769,0.61606,0.77556,0.68995,0.30761,1,0,0
0.52794,0.05669,0.86081,0.6023,0.29335,1,0,0
0.01431,0.74906,0.99131,0.66057,0.35001,1,0,0
0.09094,0.94844,0.08206,1.00876,0.2324,1,0,0
0.38606,0.59706,0.73419,1.17336,0.38413,1,0,0
0.83931,0.87944,0.38131,2.34391,0.45098,1,0,0
0.74431,0.78519,0.07556,2.15335,0.3296,1,0,0
0.43031,0.22081,0.79256,0.80927,0.32203,1,0,0
0.76969,0.51219,0.86681,1.59447,0.50181,1,0,0
0.81894,0.98956,0.86269,2.00049,0.61144,1,0,0
0.08919,0.34031,0.76594,0.60201,0.28178,1,0,0
0.89181,0.30206,0.90681,1.31423,0.46776,1,0,0
0.47431,0.43469,0.34394,1.17713,0.2916,1,0,0
0.54544,0.13644,0.51044,0.79508,0.27375,1,0,0
0.53694,0.36756,0.49581,1.14068,0.32043,1,0,0
0.36581,0.95219,0.81406,1.29406,0.44451,1,0,0
0.03494,0.52844,0.46694,0.69113,0.25471,1,0,0
0.56169,0.16769,0.12919,0.86626,0.22898,1,0,0
0.08056,0.74894,0.13244,0.90115,0.22975,1,0,0
0.67206,0.28769,0.25056,1.17422,0.27597,1,0,0
0.42644,0.36231,0.48556,1.01381,0.30024,1,0,0
0.93869,0.41756,0.65206,1.65938,0.45315,1,0,0
0.32744,0.30581,0.87894,0.7932,0.33709,1,0,0
0.28706,0.59531,0.08819,1.12042,0.24214,1,0,0
0.17794,0.34156,0.35931,0.71532,0.24186,1,0,0
0.77469,0.88844,0.68319,2.05668,0.53859,1,0,0
0.75744,0.66206,0.34344,1.97741,0.38465,1,0,0
0.15294,0.53619,0.05944,0.88507,0.22304,1,0,0
0.02956,0.45969,0.94631,0.58948,0.30965,1,0,0
0.60031,0.63006,0.77006,1.53398,0.45825,1,0,0
0.59844,0.82431,0.78994,1.65736,0.49831,1,0,0
0.13944,0.85294,0.39431,1.02823,0.28653,1,0,0
0.82019,0.76906,0.31819,2.21992,0.40815,1,0,0
0.14594,0.88181,0.58969,1.00083,0.32985,1,0,0
0.95594,0.04581,0.74231,0.8054,0.329,1,0,0
0.38156,0.52769,0.70694,1.12997,0.36506,1,0,0
0.66056,0.00781,0.43631,0.6606,0.24668,1,0,0
0.24394,0.31431,0.85831,0.71997,0.31857,1,0,0
0.78356,0.98994,0.60931,2.1693,0.52481,1,0,0
0.62469,0.33544,0.83356,1.09962,0.39321,1,0,0
0.19106,0.94431,0.18244,1.18911,0.25926,1,0,0
0.89481,0.91931,0.67631,2.31386,0.5862,1,0,0
0.42219,0.03781,0.34531,0.57098,0.22478,1,0,0
0.66869,0.68331,0.04719,1.89229,0.30101,1,0,0
0.91381,0.04981,0.73244,0.79342,0.32408,1,0,0
0.07056,0.25031,0.32019,0.55804,0.22001,1,0,0
0.09869,0.01719,0.58231,0.38755,0.21894,1,0,0
0.35744,0.18356,0.45506,0.69919,0.25194,1,0,0
0.01581,0.79106,0.44906,0.78979,0.26747,1,0,0
0.50531,0.55969,0.90794,1.2641,0.44466,1,0,0
0.17756,0.15094,0.31394,0.55869,0.21947,1,0,0
0.43231,0.84781,0.88556,1.35093,0.47471,1,0,0
0.66094,0.68069,0.49394,1.78654,0.40942,1,0,0
0.61706,0.31281,0.78144,1.08292,0.37732,1,0,0
0.26144,0.96631,0.71294,1.18163,0.39369,1,0,0
0.98719,0.33906,0.33594,1.55314,0.35504,1,0,0
0.25869,0.47069,0.43694,0.91915,0.27863,1,0,0
0.34306,0.12556,0.45419,0.65292,0.24566,1,0,0
0.81431,0.06056,0.71356,0.75122,0.30818,1,0,0
0.09044,0.78981,0.35319,0.92717,0.26589,1,0,0
0.13194,0.42281,0.98269,0.68726,0.33676,1,0,0
0.26481,0.63194,0.89619,1.01093,0.39562,1,0,0
0.36806,0.75944,0.02719,1.43351,0.25967,1,0,0
0.00294,0.98744,0.14119,0.84155,0.22623,1,0,0
0.38931,0.71981,0.55931,1.339,0.36651,1,0,0
0.58981,0.58844,0.13556,1.58117,0.28834,1,0,0
0.15406,0.16394,0.20669,0.54968,0.20973,1,0,0
0.81919,0.35806,0.93556,1.35392,0.47066,1,0,0
0.94656,0.77631,0.38369,2.45861,0.47055,1,0,0
0.45356,0.53381,0.25181,1.30571,0.28478,1,0,0
0.65381,0.55656,0.12444,1.65401,0.29357,1,0,0
0.23794,0.53031,0.33481,0.98922,0.2678,1,0,0
0.83569,0.66994,0.47581,2.07692,0.44981,1,0,0
0.10969,0.39094,0.03081,0.70984,0.21058,1,0,0
0.55494,0.64094,0.92081,1.41428,0.48635,1,0,0
0.65606,0.29744,0.43494,1.15259,0.31374,1,0,0
0.43681,0.24244,0.99631,0.81723,0.35825,1,0,0
0.99156,0.86994,0.21169,2.7092,0.43829,1,0,0
0.15356,0.69556,0.67994,0.92627,0.3334,1,0,0
0.17006,0.65306,0.44119,0.97946,0.28748,1,0,0
0.97731,0.35519,0.22506,1.63606,0.32808,1,0,0
0.45744,0.52719,0.01819,1.32288,0.25234,1,0,0
0.32831,0.06406,0.25156,0.53385,0.2126,1,0,0
0.07969,0.59881,0.14731,0.80163,0.22395,1,0,0
0.05844,0.96956,0.09656,0.94873,0.22953,1,0,0
0.10819,0.63781,0.62131,0.84675,0.30617,1,0,0
0.74656,0.33481,0.96481,1.18799,0.44694,1,0,0
0.34506,0.99119,0.90569,1.21044,0.45548,1,0,0
0.35881,0.23094,0.84406,0.75918,0.32015,1,0,0
0.74219,0.88981,0.86756,1.86717,0.58196,1,0,0
0.67319,0.15544,0.70369,0.88641,0.32142,1,0,0
0.92219,0.26644,0.61619,1.33011,0.3905,1,0,0
0.50731,0.10706,0.54031,0.73955,0.2699,1,0,0
0.05794,0.19231,0.90694,0.45742,0.26643,1,0,0
0.42144,0.66681,0.01344,1.44522,0.26037,1,0,0
0.23244,0.54519,0.17506,1.00607,0.24334,1,0,0
0.34356,0.64681,0.04431,1.28591,0.25022,1,0,0
0.29619,0.51119,0.97194,0.95621,0.3948,1,0,0
0.63981,0.03719,0.52731,0.66924,0.26161,1,0,0
0.92369,0.33669,0.11556,1.51931,0.29071,1,0,0
0.60506,0.60481,0.68494,1.5012,0.42954,1,0,0
0.88169,0.31794,0.72206,1.34737,0.42376,1,0,0
0.45494,0.62706,0.25094,1.42481,0.2953,1,0,0
0.97131,0.62556,0.44144,2.2167,0.4634,1,0,0
0.42844,0.15731,0.21419,0.75308,0.22846,1,0,0
0.67381,0.47794,0.93656,1.38142,0.47831,1,0,0
0.11219,0.07406,0.44456,0.44007,0.21698,1,0,0
0.72819,0.17919,0.83019,0.93562,0.35621,1,0,0
0.63306,0.90331,0.17881,2.03083,0.33757,1,0,0
0.01506,0.18944,0.96444,0.42159,0.2635,1,0,0
0.93069,0.01706,0.47181,0.80293,0.27835,1,0,0
0.08031,0.13756,0.95644,0.45196,0.26845,1,0,0
0.61306,0.07394,0.59369,0.71557,0.27603,1,0,0
0.33281,0.71606,0.01794,1.32877,0.2515,1,0,0
0.13719,0.19206,0.70406,0.52211,0.25524,1,0,0
0.80594,0.20769,0.03281,1.13257,0.2438,1,0,0
0.16431,0.19781,0.96906,0.52875,0.28928,1,0,0
0.44606,0.88794,0.59081,1.52519,0.40892,1,0,0
0.29106,0.52331,0.32431,1.0585,0.27323,1,0,0
0.66506,0.71919,0.37531,1.84464,0.37935,1,0,0
0.29756,0.76794,0.34819,1.27441,0.30216,1,0,0
0.49531,0.63306,0.29931,1.49093,0.3137,1,0,0
0.90544,0.39381,0.89856,1.53945,0.50151,1,0,0
0.80494,0.44556,0.58081,1.56032,0.40965,1,0,0
0.57831,0.17981,0.17769,0.88204,0.23622,1,0,0
0.76294,0.01781,0.30131,0.72418,0.23906,1,0,0
0.18881,0.46544,0.39644,0.82951,0.26044,1,0,0
0.68969,0.95456,0.05356,2.22056,0.32926,1,0,0
0.14056,0.24569,0.49231,0.60836,0.24474,1,0,0
